,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80,w_81,h_81,w_82,h_82,w_83,h_83
,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-2.302585125,5842,-10.97541428,4427,-19.37089157,4739,-27.83447266,7137,-36.70751953,5979,-45.40352631,6070,-54.11463928,7310,-63.01163864,7741,-71.96592712,8149,-80.97158051,9161,-90.09429169,9369,-99.23945618,10808,-108.5274963,10853,-117.8196945,11415,-127.1623764,12396,-136.5875092,13758,-146.1168823,16132,-155.8054504,16480,-165.5153503,21214,-175.4777679,22216,-185.4863281,24848,-195.6068573,26470,-205.7906189,29842,-216.0942841,34953,-226.5560455,34821,-237.0140228,38917,-247.5832062,44189,-258.2794495,47573,-269.049469,47384,-279.8155212,57902,-290.7820435,62564,-301.8259888,68230,-312.9566345,78709,-324.2301331,76670,-335.4773865,90940,-346.8953552,96869,-358.3764648,108472,-369.9707031,114391,-381.6180725,143894,-393.4949036,147172,-405.3942566,154103,-417.3396301,177849,-429.4283142,203777,-441.6531067,208938,-453.9028931,229376,-466.2460022,263957,-478.7295532,308955,-491.3705139,315319,-504.0318604,334600,-516.7525635,373596,-529.5834961,431524,-542.5585938,478650,-555.6373291,482142,-568.7233276,548966,-581.9391479,600989,-595.2454834,691984,-608.6928101,738777,-622.2055664,794356,-635.7908325,905609,-649.5072021,993707,-663.3164062,1107446,-677.2339478,1185106,-691.2192993,1300670,-705.2976685,1441612,-719.4789429,1643710,-733.7913818,1747206,-748.164917,1884544,-762.6141357,2092663
,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690,-9.069928169,4602,-17.50417328,4928,-26.00686264,6267,-34.74991608,6736,-43.56513977,5791,-52.22920227,8345,-61.25862122,6859,-70.0919342,9149,-79.21333313,8804,-88.29629517,9566,-97.46226501,9339,-106.6042175,12301,-116.0216522,11410,-125.3638992,12206,-134.7735901,13211,-144.2623901,17203,-154.0152283,15832,-163.6850128,20188,-173.5978546,22838,-183.6340332,25256,-193.7708588,27246,-203.9835205,28100,-214.2270508,35902,-224.7156067,36510,-235.2209473,35286,-245.6921844,46701,-256.4436951,45580,-267.170929,49383,-277.978302,59172,-288.9664917,63038,-300.0179749,62102,-311.0545044,85886,-322.4152832,73042,-333.6140747,93061,-345.0550842,98700,-356.5549316,108319,-368.1477661,115833,-379.8076782,140049,-391.6574402,143526,-403.5317078,157061,-415.4960938,176567,-427.5775452,205170,-439.8091431,210293,-452.0653992,232866,-464.4236145,261026,-476.8959961,305161,-489.5245972,318644,-502.1964417,334258,-514.9161377,376525,-527.7548828,430306,-540.7271118,474043,-553.7961426,487412,-566.8930054,540919,-580.0940552,610079,-593.4154053,689284,-606.8588257,729903,-620.3594971,806170,-633.9595337,906038,-647.6763916,979801,-661.4714966,1113224,-675.3942871,1184462,-689.3790894,1301997,-703.4584961,1447928,-717.644165,1645107,-731.9574585,1748107,-746.3314819,1879049,-760.777771,2085660
,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,-7.150701523,5321,-15.7301178,4185,-24.06937981,6970,-32.91875076,6395,-41.68202209,6479,-50.45834351,6836,-59.28829956,7972,-68.27198792,8880,-77.36354065,9193,-86.48973846,9200,-95.61669922,9641,-104.7904816,11488,-114.1395416,11787,-123.5142975,12401,-132.9398346,13622,-142.4592743,17103,-152.2062836,14419,-161.7825928,21938,-171.7785645,22224,-181.7874908,24623,-191.8989258,27511,-202.1212616,29834,-212.4246674,32876,-222.8251648,36302,-233.3247986,37714,-243.8625793,46572,-254.6113281,46326,-265.3547974,48907,-276.1524658,58666,-287.1320801,62570,-298.1761169,65012,-309.2584534,76955,-320.5094299,76128,-331.7496033,93260,-343.192749,102869,-354.7339478,107042,-366.3149109,113806,-377.9571533,139942,-389.8061523,146894,-401.7036133,155376,-413.6572266,180265,-425.7593994,201208,-437.9714966,209466,-450.2238159,228258,-462.5620422,263405,-475.0434875,304569,-487.6701355,320065,-500.346405,334333,-513.0662842,378958,-525.911438,426698,-538.8752441,475872,-551.9481201,492596,-565.055542,531330,-578.2387085,608214,-591.5570068,694454,-605.0078735,730199,-618.5089722,807754,-632.1109619,909568,-645.831665,979227,-659.6261597,1111112,-673.5470581,1191921,-687.538147,1303331,-701.6185913,1436385,-715.7962036,1640591,-730.1067505,1747016,-744.4801636,1894912,-758.9348755,2078861
,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,-5.384495258,4860,-13.87328911,4077,-22.18640518,6850,-31.01840973,5863,-39.69482422,7522,-48.62041092,7034,-57.47891998,7330,-66.37864685,9279,-75.51416016,8205,-84.5266571,9701,-93.70664215,9599,-102.8760529,12737,-112.3283234,11990,-121.7201538,11551,-131.0746765,13698,-140.5996857,15895,-150.2734375,15797,-159.9410095,20020,-169.8454895,24106,-179.9356995,24753,-190.0523987,26981,-200.2552795,29161,-210.5358734,34992,-220.9987488,34007,-231.433075,38790,-241.9989929,45273,-252.7194519,47726,-263.4926758,52485,-274.3609619,54731,-285.2711487,64285,-296.3422241,62791,-307.389801,76585,-318.6359558,75032,-329.8616333,96727,-341.3412781,96768,-352.8213501,110016,-364.429718,116942,-376.0991516,137122,-387.9277649,145237,-399.8138733,159159,-411.7915344,182552,-423.906311,197876,-436.1017151,209545,-448.3544006,227949,-460.6912842,266922,-473.1860046,297744,-485.7900085,322359,-498.4734192,338284,-511.2050476,386720,-524.0704956,416138,-537.0092773,470672,-550.071167,495252,-563.18396,541722,-576.3864746,608308,-589.704895,685848,-603.1433105,724168,-616.6361084,817692,-630.2503662,907314,-643.9686279,986981,-657.7710571,1106843,-671.6881104,1181159,-685.670105,1311436,-699.7567139,1467432,-713.9557495,1602919,-728.243103,1747804,-742.6169434,1889443,-757.0687256,2092919
,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-3.044522524,8447,-12.08608913,4158,-20.41887856,7037,-29.27781677,5556,-37.90045166,6314,-46.65097809,7187,-55.53100586,8283,-64.55296326,8608,-73.61341095,9116,-82.73120117,8995,-91.83562469,10339,-101.0792999,10768,-110.3636322,13113,-119.8449936,11978,-129.2358246,13411,-138.7396545,14655,-148.3321838,16556,-158.0466919,21305,-168.013382,24243,-178.1092682,23578,-188.1773376,27037,-198.3822937,29129,-208.6617889,35480,-219.1385193,35909,-229.6272583,38127,-240.1759338,43691,-250.8608246,47373,-261.6266479,51621,-272.4783325,55954,-283.410614,61278,-294.4337769,64148,-305.5027161,76896,-316.7529297,77704,-328.0135803,92035,-339.443512,100338,-350.9598083,109591,-362.5643311,114845,-374.2156677,137219,-386.0450134,145516,-397.9330444,162218,-409.9297485,177861,-422.0184937,199261,-434.2208557,213616,-446.4927979,226798,-458.8246155,262386,-471.3021851,299539,-483.9121704,328725,-496.6151428,333167,-509.331543,380405,-522.180542,427924,-535.1472168,463827,-548.194458,501366,-561.3195801,534711,-574.5090332,609292,-587.8291016,676683,-601.2540894,739226,-614.7674561,824408,-628.3898926,893170,-642.0924072,989449,-655.8973389,1102236,-669.8101807,1188140,-683.7980957,1307972,-697.8820801,1455338,-712.0728149,1636392,-726.3807983,1709986,-740.7327881,1920915,-755.2011108,2079429
,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-2.079441547,3134,-10.12950706,4141,-18.45819855,7188,-27.33836746,4668,-35.78685379,8012,-44.77555084,6908,-53.61598587,8832,-62.70212173,8514,-71.75158691,8620,-80.81343079,9378,-89.95954895,9887,-99.15852356,11776,-108.532341,11468,-117.8796539,12331,-127.2995224,13351,-136.7988739,16145,-146.4882355,15950,-156.165451,22191,-166.1728973,23117,-176.2212219,22443,-186.2399597,29114,-196.5189362,30054,-206.8296814,32896,-217.2307892,35996,-227.7219543,38407,-238.2779541,44422,-248.9794464,47745,-259.7530823,50019,-270.5732422,55941,-281.5053101,61984,-292.5399475,65742,-303.6334534,72868,-314.8298645,84246,-326.1713562,89181,-337.5697937,99453,-349.07724,110952,-360.6940918,110835,-372.3098755,138766,-384.1504211,146219,-396.0432739,162035,-408.0388489,175627,-420.1149597,203268,-432.3372498,211021,-444.5969543,233691,-456.9587097,256320,-469.4129028,301055,-482.0279541,325212,-494.7201843,337044,-507.4481506,390545,-520.3234253,414001,-533.257019,457700,-546.2910156,499629,-559.4126587,544331,-572.6199951,611713,-585.9440308,670352,-599.3596191,743531,-612.8787842,824046,-626.5007935,886371,-640.1956787,989021,-654.0001221,1114823,-667.9243164,1193883,-681.9170532,1299628,-695.9946289,1457134,-710.1865845,1622537,-724.486084,1726668,-738.8477783,1912986,-753.3119507,2096376
,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3511,-8.163656235,4517,-16.57925987,6701,-25.38927078,6284,-34.13503265,6463,-42.90888214,6688,-51.71695328,8769,-60.79592896,8638,-69.85985565,8670,-78.9274826,9325,-88.06793976,10729,-97.34864807,10284,-106.5869904,11577,-115.9437637,12452,-125.3733978,13775,-134.904007,16034,-144.5864716,17314,-154.3457489,18921,-164.1937714,22310,-174.2065582,26429,-184.3887787,28729,-194.6544342,28254,-204.9034271,32061,-215.2788239,36694,-225.7891846,40037,-236.3867493,45838,-247.1196136,45375,-257.8423157,52360,-268.7082214,52818,-279.5828247,61643,-290.6119385,67180,-301.7270813,77181,-312.9809875,77922,-324.2444458,90624,-335.6589355,100949,-347.1813049,107315,-358.7648315,116268,-370.4284973,138476,-382.2669373,144633,-394.1488953,159686,-406.1298523,173916,-418.196167,205823,-430.4309387,207079,-442.6717834,235809,-455.042572,255149,-467.4921875,297946,-480.0968628,333565,-492.8144531,336248,-505.5400696,392465,-518.4202881,408631,-531.3408813,458161,-544.3758545,511547,-557.5210571,538275,-570.7171631,608595,-584.0360718,675088,-597.4586792,744814,-610.9795532,814875,-624.590332,898443,-638.2987671,972653,-652.0865479,1122793,-666.0178833,1198379,-680.0143433,1299411,-694.0917358,1457680,-708.2841187,1612863,-722.5776367,1718915,-736.9348145,1919712,-751.4025269,2090578
,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,526,-6.265301228,4894,-14.76106644,6194,-23.49240303,5925,-32.17934036,6919,-41.02136612,6462,-49.7950592,8699,-58.8660202,8492,-67.91290283,8572,-76.96916199,10146,-86.19400024,10404,-95.44394684,10293,-104.6831665,10963,-113.9854507,12477,-123.4170914,15215,-133.0471344,14127,-142.6029816,17386,-152.366394,19904,-162.2650757,22857,-172.3020935,24344,-182.4021301,30167,-192.716629,27221,-202.9283752,34161,-213.367218,36564,-223.8740387,40091,-234.4729462,44069,-245.1664581,47598,-255.9370117,52391,-266.8034973,49612,-277.6154785,65997,-288.7128296,65381,-299.8008118,76517,-311.0460815,79795,-322.333313,91055,-333.752533,97788,-345.243103,107706,-356.8302612,118265,-368.5109558,133583,-380.313446,145651,-392.2024231,167857,-404.2332764,174603,-416.3035583,197201,-428.4955444,211358,-440.7568665,234613,-453.1225586,256929,-465.5791016,302120,-478.1976929,319452,-490.8720703,348655,-503.6339111,388938,-516.5050659,412189,-529.4343262,453797,-542.4597168,511533,-555.6048584,530381,-568.7861938,623759,-582.1296997,671634,-595.5471802,736472,-609.0568237,815850,-622.6688232,893731,-636.3720093,989610,-650.177063,1114205,-664.100708,1190599,-678.0906982,1314655,-692.1798096,1449011,-706.3662109,1616057,-720.6616821,1720898,-735.0200195,1913477,-749.484436,2095186
,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-4.127134323,5216,-12.68662071,6737,-21.50199127,6101,-30.21819878,6646,-39.01996994,7551,-47.94940567,7345,-56.85118103,9102,-65.96743011,8784,-75.04811859,9317,-84.18771362,12522,-93.62295532,8788,-102.7041016,11239,-112.03125,12958,-121.5007172,14797,-131.10289,15299,-140.7384338,16013,-150.4195862,21824,-160.4103546,21147,-170.3696136,23627,-180.4397583,27508,-190.6619873,28946,-200.9351807,36901,-211.4511719,34228,-221.8919678,39281,-232.470459,46697,-243.2218933,46998,-253.9797516,50590,-264.8112488,53722,-275.7028198,60819,-286.7184753,69369,-297.8656616,75612,-309.0990295,78413,-320.3687744,90296,-331.7796326,101452,-343.3069763,111738,-354.9308777,114562,-366.5797424,134241,-378.387146,143890,-390.2639465,165502,-402.2807007,176941,-414.3642578,199632,-426.5684814,207934,-438.813446,237116,-451.1897583,247491,-463.6088867,307337,-476.2445984,315526,-488.9065857,354218,-501.6842651,390656,-514.5598755,411913,-527.4884644,450971,-540.5076294,516291,-553.6620483,535634,-566.8532715,617280,-580.1863403,675026,-593.6088257,735245,-607.1167603,805144,-620.7155151,905876,-634.4321899,985109,-648.2327271,1123316,-662.1645508,1185750,-676.1504517,1309061,-690.2352905,1456444,-704.4268188,1605528,-718.7157593,1729661,-733.0792236,1918430,-747.5462646,2083801
,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6931471825,23992,-10.77862358,6614,-19.57556725,5726,-28.22834015,7530,-37.15499115,7015,-46.01079559,7723,-54.9627533,8636,-64.02645111,8468,-73.07050323,9314,-82.20977783,11346,-91.54640198,10116,-100.7682724,11303,-110.1010971,12684,-119.5491943,14928,-129.1601868,15166,-138.7870026,17928,-148.5811157,18528,-158.4081573,24182,-168.5015259,23213,-178.5539856,25710,-188.7086182,29767,-199.0097809,34125,-209.4475708,37669,-219.9841614,40956,-230.6044159,41283,-241.2326202,46841,-251.9871368,54457,-262.8923035,51042,-273.7326965,64815,-284.8119812,65038,-295.8947144,79135,-307.1736145,77832,-318.4359131,90219,-329.8459167,100207,-341.3609009,105122,-352.9237671,120911,-364.6265869,135808,-376.4455872,142902,-388.3154907,162004,-400.3108521,182637,-412.4261169,195775,-424.6108398,214515,-436.8869629,230532,-449.2351074,255444,-461.6858521,302765,-474.3065796,316164,-486.9705811,343626,-499.7178955,397139,-512.6099243,413688,-525.5427856,451924,-538.5640259,504111,-551.6945801,549943,-564.9121704,620778,-578.2509155,650093,-591.6358032,747834,-605.1607666,811717,-618.7677002,905360,-632.4837646,985802,-646.2849731,1124160,-660.2175293,1182291,-674.2005005,1313628,-688.2888184,1446860,-702.4737549,1595255,-716.7562866,1744480,-731.1282349,1913004,-745.5924072,2076000
,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6316,-8.750841141,6908,-17.59127617,5949,-26.28225327,6812,-35.10869598,6068,-43.8194809,9791,-53.00869751,8748,-62.08527756,8901,-71.17919922,8911,-80.27423859,10982,-89.5782547,10297,-98.81786346,11394,-108.1587067,12479,-117.5905075,13979,-127.1358185,13966,-136.6802063,19898,-146.5785828,18551,-156.4068604,22897,-166.4456177,24128,-176.5367432,28319,-186.7880249,29274,-197.0724792,34312,-207.5157318,34981,-217.9782867,41506,-228.6118774,42455,-239.2680817,47164,-250.0294647,52518,-260.8983765,52447,-271.7659302,64128,-282.8345642,66470,-293.9390564,75973,-305.1771851,77407,-316.434021,90529,-327.8474426,97473,-339.3347778,109591,-350.9393005,122158,-362.6523743,132396,-374.4459229,143918,-386.322937,161370,-398.3143921,181997,-410.4261475,202650,-422.6453857,207452,-434.888031,236303,-447.2608948,245415,-459.6716003,311618,-472.3211365,313519,-484.9767456,350630,-497.7442322,390159,-510.6185303,410619,-523.5439453,452023,-536.5654297,512178,-549.711853,540595,-562.9122925,625284,-576.2582397,665669,-589.6668091,730031,-603.1676636,807473,-616.7693481,912861,-630.4937134,983578,-644.2926636,1132720,-658.2327881,1168884,-672.2043457,1299010,-686.2814331,1472206,-700.4837036,1602859,-714.7709961,1744160,-729.1427612,1917306,-743.6091919,2048688
,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,-6.862757683,6013,-15.56443691,6097,-24.27998924,7472,-33.19890594,6101,-41.91511536,8702,-50.98642349,8156,-59.99293137,8915,-69.08842468,9895,-78.28820801,11369,-87.62685394,9502,-96.78610992,12175,-106.1932526,13784,-115.7245178,13701,-125.2497406,13477,-134.7584839,17111,-144.5059662,22118,-154.5101166,21584,-164.4898224,25039,-174.6180115,24286,-184.7156677,30571,-195.0434723,35329,-205.5159302,33692,-215.9409485,42815,-226.6055908,43485,-237.2857666,45637,-248.0142365,51552,-258.8645935,54891,-269.77771,62758,-280.8247375,69301,-291.9709473,74797,-303.1934814,76967,-314.4446106,92446,-325.8789978,96337,-337.3546143,108210,-348.9464417,124559,-360.6789856,130727,-372.4598389,143186,-384.3317261,161587,-396.3245239,181107,-408.431366,202482,-420.6497803,213921,-432.9231567,236559,-445.2971191,245691,-457.7089539,301976,-470.3270569,310721,-482.9736938,351822,-495.7445679,396256,-508.6343689,420756,-521.5841675,448632,-534.5981445,506610,-547.7336426,542849,-560.9382324,616205,-574.2695923,662064,-587.6727295,742859,-601.190979,815849,-614.8029785,887583,-628.4992065,996934,-642.3116455,1137826,-656.2562866,1169598,-670.2284546,1294099,-684.3017578,1461502,-698.4967041,1614421,-712.7911987,1745789,-727.1639404,1904577,-741.6237183,2049627
,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,-4.804020882,5741,-13.45940971,5965,-22.15307426,7528,-31.07946014,5985,-39.776474,8664,-48.84340668,9667,-58.0198822,7805,-66.98239899,10986,-76.28677368,10466,-85.54266357,10709,-94.82150269,11725,-104.190979,11620,-113.5514603,14308,-123.1200333,15005,-132.7361755,17022,-142.4784393,20139,-152.388855,22939,-162.4294434,24223,-172.5245056,26943,-182.7259827,31636,-193.088028,31759,-203.4539642,36112,-213.948349,40904,-224.567337,40485,-235.1760254,49631,-245.9884033,48914,-256.7862244,54788,-267.6974487,66594,-278.803833,65034,-289.8865051,78390,-301.1559448,76656,-312.4030151,94365,-323.8579407,95413,-335.3239136,104907,-346.8847351,122922,-358.6040344,134254,-370.4115295,145510,-382.29953,157471,-394.2665405,185244,-406.3959656,202683,-418.6153564,209763,-430.8690796,233478,-443.2299194,255423,-455.680603,287979,-468.2512512,314183,-480.9089966,361295,-493.7064514,384394,-506.5658875,426158,-519.5284424,452557,-532.5510864,501520,-545.6765137,541076,-558.8778076,631160,-572.2330933,647591,-585.6141357,742122,-599.1314087,809912,-612.736084,904524,-626.4512329,1011384,-640.2780762,1113419,-654.2010498,1166621,-668.1706543,1298050,-682.2470093,1449428,-696.4337158,1621241,-710.7324219,1753408,-725.1094971,1908783,-739.5714722,2054319
,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-2.564949274,7978,-11.54939175,6045,-20.25637817,6351,-29.0127449,7271,-37.90439606,8332,-46.93225479,8268,-55.95240402,8858,-65.04148102,10770,-74.32600403,10439,-83.57930756,11071,-92.89138794,10233,-102.1247635,12337,-111.5451202,12977,-121.0160522,15914,-130.6910095,18055,-140.4921875,20422,-150.4165497,20412,-160.3404236,28173,-170.5865479,24204,-180.6808167,32307,-191.063858,33194,-201.4739838,34006,-211.9082794,44295,-222.6069031,41100,-233.2306671,49364,-244.0376434,48431,-254.825531,57244,-265.7806091,59428,-276.7731323,68958,-287.9143982,76543,-299.1600037,75343,-310.389801,93751,-321.8381958,96698,-333.3175354,108795,-344.9147644,121340,-356.6211243,131423,-368.4072876,141207,-380.2652588,163045,-392.2670288,186105,-404.4010925,203437,-416.6242065,208300,-428.8709412,241850,-441.2670288,248732,-453.6911621,292213,-466.2763977,301529,-478.8930054,361521,-491.6910706,391919,-504.5698853,427734,-517.5361328,434689,-530.5184937,522663,-543.6851807,539561,-556.883667,616575,-570.2155762,664794,-583.6228027,737034,-597.1331787,816020,-610.7453613,883142,-624.4365845,1018178,-638.2700806,1125682,-652.2039795,1161330,-666.1690674,1311110,-680.2554321,1443044,-694.4376831,1604214,-708.7258301,1752083,-723.1021729,1922844,-737.5714722,2055371
,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1.609437943,2129,-9.272846222,6854,-18.10543442,6622,-26.90358734,6792,-35.72708893,8705,-44.79874039,7936,-53.77790451,9410,-62.92743301,10488,-72.18541718,10302,-81.42550659,9811,-90.61676788,11392,-99.95743561,12292,-109.3741379,13929,-118.915863,16092,-128.601944,16698,-138.3249817,20600,-148.2580261,22458,-158.2774353,22384,-168.2935333,27704,-178.5228577,31256,-188.872818,33189,-199.2827911,36647,-209.7918701,42879,-220.4580078,41076,-231.081192,48404,-241.8685303,47757,-252.6424103,56157,-263.5783081,67067,-274.6917419,62955,-285.7419128,72220,-296.9293823,84985,-308.2796021,89231,-319.6785889,96897,-331.1600037,109036,-342.7594299,125614,-354.5003967,123482,-366.2242432,149246,-378.1376038,160056,-390.1208801,183302,-402.2397766,198400,-414.4378052,218535,-426.7325134,229798,-439.0774841,255607,-451.5288696,290115,-464.1069031,319297,-476.7807922,340565,-489.519165,396385,-502.4093018,421107,-515.3599243,441163,-528.3571167,525006,-541.5282593,545500,-554.7377319,607786,-568.0552979,668078,-581.4674683,728916,-594.9667969,827614,-608.5930786,879566,-622.2802734,1032859,-636.1281128,1109520,-650.0475464,1156294,-664.0083008,1293818,-678.0814209,1470809,-692.2827148,1603998,-706.5707397,1743017,-720.9418945,1926324,-735.4130249,2048047
,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,-7.528869152,5097,-16.0652771,7354,-24.96827698,7070,-33.83189392,7125,-42.70325851,8526,-51.75413513,9103,-60.87049484,11290,-70.2021637,10647,-79.47519684,10013,-88.68683624,10538,-97.94957733,14600,-107.538353,12688,-116.986763,15431,-126.6308975,15914,-136.3058472,19577,-146.1879578,22786,-156.2218628,25492,-166.367981,27107,-176.575531,31895,-186.9457397,31736,-197.3109436,36083,-207.8045197,41409,-218.4357758,42529,-229.0937195,47730,-239.8670349,49766,-250.6821289,59817,-261.6811829,57964,-272.6487732,67057,-283.762085,76909,-295.0124512,76199,-306.25354,94141,-317.7060852,102276,-329.2415161,105549,-340.8084412,119244,-352.4973755,122143,-364.2103271,146349,-376.1040649,171311,-388.155304,181284,-400.2631226,191290,-412.4246826,224703,-424.7472229,233984,-437.1102295,260259,-449.5796509,272723,-462.0958557,321213,-474.7757263,348342,-487.5366516,395899,-500.4255676,427246,-513.390686,437728,-526.3800659,505446,-539.5132446,558193,-552.7457275,614845,-566.0748291,672848,-579.4940796,717862,-592.9780884,837390,-606.6161499,872781,-620.2955933,1033230,-634.1437988,1111979,-648.0654297,1152759,-662.0230713,1292751,-676.0953369,1464159,-690.2921143,1614837,-704.586853,1747072,-718.9603271,1915982,-733.4260864,2051643
