,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80
,104,0,0,0,76,-4.330733299,1052,-11.28918171,1335,-18.48586845,1719,-25.93536568,2155,-33.61091232,2419,-41.40202332,2444,-49.20341492,2894,-57.17380905,2905,-65.147995,3355,-73.26620483,3785,-81.50500488,3817,-89.75222778,3797,-97.99419403,3986,-106.2847366,4407,-114.6756897,4405,-123.066185,5355,-131.6519775,4360,-140.0322113,6185,-148.7621002,5279,-157.3335876,5568,-165.958374,5935,-174.6470032,6828,-183.4757843,7314,-192.3733368,7848,-201.3413544,9016,-210.4481049,11483,-219.7967224,10182,-229.0251007,11916,-238.4107361,14685,-248.0053253,15465,-257.6516724,16020,-267.333252,17829,-277.1218262,20102,-287.0303955,21359,-296.9996338,25648,-307.1518555,25329,-317.2915649,27689,-327.5203552,34283,-337.9627686,33281,-348.3755188,40225,-358.9777527,42782,-369.6416321,45744,-380.3724365,51779,-391.2271729,59082,-402.2138672,63937,-413.2795105,65197,-424.3646851,75139,-435.5917664,85892,-446.9526062,86681,-458.3226013,99130,-469.8267822,107348,-481.410614,125599,-493.1514587,138069,-504.986969,141627,-516.8479004,162119,-528.8439941,179171,-540.9400635,192420,-553.1074829,215417,-565.3878174,235956,-577.7592163,265677,-590.2492676,275128,-602.774231,323245,-615.4603882,335405,-628.1834717,384098,-641.0421143,421618,-653.9939575,465542,-667.0449219,497942,-680.163147,566419,-693.4102173,619478,-706.7468262,669388,-720.1609497,744294,-733.6811523,805065,-747.2798462,884331,-760.9724121,975331,-774.7629395,1105616,-788.678833,1205276,-802.6810303,1314196,-816.7697754,1463899,-830.9663696,1552400
,108,0,0,0,42,-3.737669706,925,-10.56746387,1307,-17.74295425,1639,-25.14479637,2292,-32.88197708,2349,-40.64372253,2423,-48.43648529,2882,-56.40272522,3033,-64.42003632,3183,-72.48561859,3685,-80.69764709,3789,-88.93750763,4091,-97.25405121,3696,-105.4690552,4340,-113.8446884,5019,-122.3656769,4707,-130.8224792,4637,-139.2642975,5808,-147.9312897,5708,-156.5809174,5203,-165.1379089,6236,-173.8760071,6628,-182.6750641,7625,-191.6142578,7416,-200.52565,9322,-209.6657867,11106,-218.9810333,10507,-228.2408295,12108,-237.6424561,14636,-247.2336884,14841,-256.8388367,16063,-266.5231018,18635,-276.355896,19970,-286.2578735,21124,-296.2160339,25332,-306.3558655,25417,-316.499054,28887,-326.7702026,32577,-337.1615601,34501,-347.6102905,38840,-358.1774902,43791,-368.8646851,45733,-379.5952454,51433,-390.4432678,60316,-401.4506226,62634,-412.495697,64990,-423.5776978,74527,-434.7966003,85784,-446.156189,87921,-457.5403748,99441,-469.047699,106124,-480.6200562,126603,-492.368866,138538,-504.2077637,140565,-516.0612183,163002,-528.0627441,176979,-540.1465454,193941,-552.3218384,214392,-564.5974121,237440,-576.9750977,266413,-589.4678955,273652,-601.9874878,325683,-614.6811523,332768,-627.3963623,389152,-640.2680664,415646,-653.2056274,469419,-666.2648926,498468,-679.3842163,565153,-692.6290894,617994,-705.9633179,671724,-719.3809204,744798,-732.9017944,799596,-746.4936523,886744,-760.1889648,976678,-773.980896,1106757,-787.8978271,1201500,-801.8969116,1310119,-815.9825439,1468298,-830.1821289,1547783
,112,0,0,0,11,-2.397895336,1580,-9.763075829,1368,-16.98418045,1601,-24.36256409,2170,-32.04504776,2465,-39.85499573,2301,-47.59609604,3183,-55.6616745,2955,-63.6529274,2848,-71.6072998,3877,-79.87011719,3516,-88.0351944,4286,-96.39830017,4004,-104.6933517,4265,-113.0515518,4909,-121.5503769,4936,-130.0546875,4661,-138.5016785,5818,-147.1703949,5256,-155.7375183,5560,-164.3608704,6040,-173.0670319,6758,-181.8855133,7478,-190.8052368,7822,-199.769928,8805,-208.8529968,11163,-218.1733551,10583,-227.4403534,12641,-236.8850555,13928,-246.426712,15200,-256.0557556,16406,-265.7611694,17895,-275.5534363,20217,-285.4677124,20818,-295.4112854,24673,-305.5247498,26756,-315.7192688,27731,-325.949585,33204,-336.3600159,34291,-346.8026428,38727,-357.3669434,44476,-368.0696411,45660,-378.7986145,50399,-389.6263428,59604,-400.6218262,64543,-411.6968994,63865,-422.7614136,74663,-433.9821472,87381,-445.3601685,86797,-456.7315063,99618,-468.2406006,105550,-479.8075256,126722,-491.5572815,139527,-503.4032898,141299,-515.2619019,160019,-527.2449341,179695,-539.3439331,193364,-551.5162354,211442,-563.7779541,239476,-576.1641846,266560,-588.6575317,272552,-601.1730957,325066,-613.8648682,335479,-626.5881958,389983,-639.4620361,413471,-652.3944092,471836,-665.4588013,495641,-678.5723877,567283,-691.8209839,614290,-705.149231,674078,-718.5703125,744127,-732.090271,797007,-745.678894,892550,-759.3807373,972535,-773.168396,1110619,-787.0888062,1202735,-801.0889282,1303361,-815.1693726,1471375,-829.3710938,1551996
,116,0,0,0,6,-1.791759491,1220,-8.898365974,1269,-16.04434967,1752,-23.51286316,2100,-31.16255569,2480,-38.97856903,2430,-46.7742157,2873,-54.73732758,2824,-62.68323898,3398,-70.81417847,3697,-79.02945709,3686,-87.24175262,3956,-95.52474213,4523,-103.9416733,3933,-112.2188339,5038,-120.7435989,4691,-129.1970062,4911,-137.6962433,5759,-146.3547668,5000,-154.8719635,5780,-163.5341187,6176,-172.2625427,6209,-180.9962921,8022,-189.9862366,8261,-199.0055389,8194,-208.0166931,10273,-217.2539673,11361,-226.5919037,12872,-236.054718,13850,-245.5907593,14851,-255.196579,17256,-264.9524841,17181,-274.7040405,19976,-284.6063232,21146,-294.5655212,25055,-304.6943359,26357,-314.8738403,27715,-325.1035767,32982,-335.5072937,35025,-345.9710999,38338,-356.5252991,44304,-367.2241211,46099,-377.962677,50164,-388.7857361,59900,-399.7861633,64612,-410.8623047,64696,-421.9397583,74418,-433.1572266,87417,-444.535675,85875,-455.8963318,99203,-467.4012451,108259,-478.9935303,125612,-490.7344971,138955,-502.576416,139410,-514.4215698,162758,-526.4215698,177849,-538.5102539,191396,-550.6723633,213598,-562.9442139,239206,-575.3292847,266043,-587.8206787,273903,-600.3411865,324852,-613.0322876,333068,-625.7484131,389776,-638.6217651,417789,-651.5645142,467374,-664.6193848,501188,-677.7441406,562613,-690.9844971,614369,-704.3128662,674321,-717.734314,746016,-731.2568359,797021,-744.845459,893486,-758.5483398,963322,-772.3264771,1117611,-786.2531738,1205557,-800.2556152,1308087,-814.3397217,1464697,-828.5368652,1550617
,120,0,0,0,4,-1.386294365,758,-8.01697731,1365,-15.23588657,1669,-22.65586662,1975,-30.24419022,2604,-38.10899353,2394,-45.88971329,2903,-53.86321259,2807,-61.80308533,3543,-69.97581482,3445,-78.12049103,3950,-86.40196228,4051,-94.7086792,4165,-103.0431519,4116,-111.3657913,4908,-119.8644104,4761,-128.3326263,4996,-136.8490143,5384,-145.4402008,5383,-154.0312042,6017,-162.733551,5736,-171.3880615,6660,-180.1919403,7140,-189.0654144,8684,-198.1346588,8494,-207.181778,10252,-216.4170074,11265,-225.74646,12698,-235.1956635,13863,-244.7326355,14830,-254.3370361,16831,-264.0680237,17680,-273.8482056,18883,-283.6942139,22821,-293.7296448,25177,-303.8633423,26031,-314.0303955,26566,-324.2177734,34086,-334.6544189,34507,-345.1033325,37781,-355.6428833,44856,-366.3540955,46862,-377.1090698,50186,-387.9325562,58632,-398.9115906,64800,-409.9906616,65937,-421.0871277,73914,-432.2977905,87538,-443.6776123,86249,-455.0426025,99369,-466.5491943,108575,-478.1443787,122400,-489.859436,139707,-501.7067261,140129,-513.5570679,166484,-525.5797119,174034,-537.6467285,192214,-549.8131104,211986,-562.0773926,241646,-574.4725952,266788,-586.9667969,271340,-599.4779053,324599,-612.1682739,333488,-624.8856201,392245,-637.7652588,417139,-650.7064209,465558,-663.7573853,503343,-676.8864136,562199,-690.1260376,612868,-703.4519653,676799,-716.8770752,744281,-730.3972778,793032,-743.980896,896658,-757.6873169,965849,-771.4680786,1117396,-785.3945923,1210622,-799.4012451,1297227,-813.4769897,1466159,-827.6751709,1556643
,124,0,0,0,1,0,1328,-7.191429138,1254,-14.32552242,1794,-21.81772614,2078,-29.4568882,2540,-37.29680634,2488,-45.11603928,2555,-52.9618454,2890,-60.93085861,3553,-69.10640717,3479,-77.26091003,3694,-85.47537231,4243,-93.82839966,4370,-102.2109146,3853,-110.4675217,4896,-118.9636917,4846,-127.4496002,5013,-135.9693909,5457,-144.5740509,5166,-153.1239014,5989,-161.821579,6050,-170.5293884,6595,-179.3234558,7165,-188.2004242,8477,-197.2455292,8479,-206.2908783,10000,-215.5012207,11352,-224.8383636,13289,-234.3330536,13709,-243.8588562,14326,-253.4286804,16988,-263.1689453,17595,-272.9443054,19197,-282.8068237,22815,-292.8420105,25017,-302.9693298,26604,-313.1581421,26796,-323.3541565,33359,-333.7692261,35021,-344.2329407,37608,-354.7679138,44709,-365.4758301,47006,-376.2338562,50511,-387.0638123,58031,-398.0325317,63953,-409.0984497,65750,-420.1920776,74700,-431.4132996,87307,-442.7904968,86673,-454.1604004,98700,-465.6602478,110173,-477.27005,121836,-488.9804688,140062,-500.8303223,138798,-512.6710815,168166,-524.7037964,171964,-536.7588501,194051,-548.9347534,211269,-561.1956177,241614,-573.5906982,263524,-586.0725708,273978,-598.5933838,325017,-611.2850342,333608,-624.0027466,391150,-636.8795776,416961,-649.8203125,466372,-662.8730469,504845,-676.0050659,553950,-689.2299194,620448,-702.5681152,678231,-715.9953613,737837,-729.5068359,797350,-743.0958862,900352,-756.8064575,964710,-770.5860596,1109068,-784.5050659,1213854,-798.5144043,1298169,-812.5908813,1477144,-826.7965088,1548009
,128,0,0,0,1,0,525,-6.26339817,1267,-13.40780544,1757,-20.87916946,2040,-28.49987411,2436,-36.29798508,2580,-44.15353012,2808,-52.09375763,2657,-59.97871017,3550,-68.15341187,3654,-76.356987,3627,-84.55314636,4232,-92.90357971,4162,-101.2373276,4531,-109.6560287,4651,-118.1008682,4371,-126.4836121,5532,-135.1019135,5104,-143.6396942,5464,-152.245636,5608,-160.8775787,6343,-169.6326904,6664,-178.4371643,7276,-187.3294983,8113,-196.330719,8766,-205.4093475,9252,-214.5419464,11966,-223.931778,13124,-233.4139709,13930,-242.9557648,14660,-252.548645,16190,-262.2407837,17976,-272.0375671,19616,-281.9216614,22690,-291.951355,24840,-302.0715637,26477,-312.2555847,26925,-322.4563904,33254,-332.8683167,35274,-343.3392029,36891,-353.8549194,44866,-364.5663452,47350,-375.331665,50489,-386.1611633,58123,-397.1314697,63543,-408.1909485,65182,-419.2758789,75537,-430.5082703,85855,-441.8686829,87171,-453.2443237,98350,-464.7406006,111695,-476.3641357,120705,-488.0652466,139806,-499.913269,139384,-511.7582703,168438,-523.7926025,171679,-535.8460083,193722,-548.0202026,214132,-560.2945557,240270,-572.684082,263350,-585.1653442,272407,-597.6804199,327163,-610.3786621,333171,-623.0950928,391894,-635.9738159,415101,-648.9100952,466078,-661.9622192,506960,-675.0983887,551664,-688.3190918,622021,-701.6598511,677876,-715.0865479,737271,-728.597229,792397,-742.1800537,904058,-755.8947144,968266,-769.6779785,1114136,-783.6015625,1202901,-797.6018066,1304027,-811.6828003,1474307,-825.8864746,1549390
,132,0,0,0,0,0,234,-5.455321312,1089,-12.4483366,1887,-19.99107933,2048,-27.61569786,2224,-35.32276154,2674,-43.21409225,2840,-51.16565323,2878,-59.13050461,3161,-67.18914795,3707,-75.40712738,3731,-83.63156128,4131,-91.95783234,4304,-100.3251343,4150,-108.6559982,4727,-117.1170425,4852,-125.604187,5475,-134.2121277,4658,-142.6584625,5810,-151.3258057,5849,-159.9998322,5923,-168.6864319,6849,-177.5182953,7048,-186.3787994,8471,-195.4232025,8413,-204.4607391,9561,-213.6261902,11641,-222.9884796,12835,-232.44841,14763,-242.0482941,14782,-251.6494598,16070,-261.3341675,16726,-271.0588989,19695,-280.9470215,24066,-291.0355835,24061,-301.1239319,25869,-311.284729,28099,-321.5282288,33327,-331.9423523,35144,-342.4095764,36584,-352.9169312,46117,-363.6558533,45794,-374.3877563,50771,-385.2228394,57864,-396.1886902,63952,-407.2545776,65131,-418.3387451,76405,-429.58255,84469,-440.9266968,88787,-452.3206787,98717,-463.8206787,110528,-475.4337158,120778,-487.135437,138252,-498.9722595,140973,-510.8285828,166882,-522.8536377,172472,-534.9116211,194998,-547.0923462,211986,-559.3566284,243380,-571.7590332,260983,-584.2312622,274351,-596.753418,324245,-609.442688,336908,-622.1702271,386629,-635.0354614,417726,-647.9780273,468023,-661.0343018,505977,-674.1685181,548475,-687.3834229,623948,-700.7272339,673177,-714.1469727,740553,-727.6621094,794110,-741.2470703,899157,-754.9562988,973367,-768.744812,1112127,-782.666626,1201839,-796.6660156,1304257,-810.7471313,1478441,-824.9536133,1549353
,136,0,0,0,0,0,93,-4.532599449,1113,-11.54741383,1657,-18.96017838,2114,-26.61651611,2307,-34.36021805,2717,-42.26750183,2952,-50.25774002,2629,-58.13209915,3513,-66.29632568,3465,-74.4467926,3945,-82.72699738,4130,-91.05303192,4084,-99.36786652,4203,-107.7114182,5022,-116.2330017,4387,-124.6194,5617,-133.2529602,4756,-141.7201233,5635,-150.3568726,5985,-159.0538788,6076,-167.765976,6539,-176.5515137,7296,-185.4465942,7825,-194.4116669,8827,-203.4972382,9765,-212.6837921,12213,-222.0940552,12635,-231.5382843,13640,-241.0590515,15344,-250.697525,15610,-260.3531799,17324,-270.1130371,19734,-280.0031433,24092,-290.0927734,22776,-300.1262512,26754,-310.3206787,27487,-320.5421448,33185,-330.9519958,36400,-341.4543152,36051,-351.946991,45961,-362.6825256,46592,-373.4317017,50828,-384.2679138,57470,-395.2269287,64026,-406.2939758,66222,-417.3947449,75865,-428.6314697,83841,-439.9681396,89212,-451.3669128,96923,-462.8485718,110490,-474.4612427,120941,-486.1643066,138382,-498.0020752,142499,-509.8691711,167612,-521.8985596,174112,-533.9660034,193718,-546.1401367,212999,-558.4091797,241807,-570.8050537,259121,-583.2700806,277672,-595.8042603,321900,-608.4862671,337787,-621.2164307,381899,-634.0693359,424618,-647.0282593,464912,-660.0778809,504649,-673.2094727,549931,-686.427002,618403,-699.7619019,678056,-713.1889038,738001,-726.7006226,796310,-740.2883911,899939,-753.9984741,972666,-767.7862549,1118411,-781.7136841,1195027,-795.7073364,1299726,-809.7849731,1480573,-823.9929199,1554420
,140,0,0,0,0,0,27,-3.295836926,1482,-10.59698486,1676,-18.02115059,2055,-25.64918137,2380,-33.42403793,2285,-41.15815735,3003,-49.16552353,3030,-57.1818428,3550,-65.35654449,3242,-73.44049072,3909,-81.71152496,4300,-90.07789612,4193,-98.41906738,3959,-106.7028122,5038,-115.2275772,4664,-123.675209,5031,-132.1985779,4956,-140.7069397,5885,-149.3871002,5744,-158.0430145,6600,-166.8378448,5933,-175.526123,7767,-184.4837646,7869,-193.4544525,8845,-202.5420532,9707,-211.7226562,11201,-221.0464172,13411,-230.5502472,13644,-240.0713043,15549,-249.723053,15717,-259.3855591,17922,-269.1793518,18898,-279.0261536,23709,-289.099762,22623,-299.1264954,26868,-309.3251953,28782,-319.5927124,32058,-329.9680176,36431,-340.4711914,36625,-350.9796753,45272,-361.7001343,46820,-372.4541931,51791,-383.3091736,56746,-394.2555237,64149,-405.3244934,66299,-416.4264221,75108,-427.6531067,84537,-438.9980469,87670,-450.3793945,97712,-461.8691711,112078,-473.4961243,119435,-485.1866455,137582,-497.0186157,146294,-508.9119873,163759,-520.9181519,173182,-532.9802246,197215,-545.1723022,211844,-557.4359131,240653,-569.8270264,258743,-582.2905884,276303,-594.8198242,324119,-607.508667,337689,-620.2385254,383301,-633.0950928,420831,-646.045105,464599,-659.0940552,504677,-672.225708,551798,-685.4466553,615709,-698.7771606,684468,-712.213562,736500,-725.7232056,792573,-739.3062744,907024,-753.0241699,966574,-766.8056641,1118134,-780.7328491,1189937,-794.72229,1307316,-808.8057861,1478116,-823.012085,1554449
,144,0,0,0,0,0,15,-2.708050251,879,-9.48683548,1899,-17.03591728,2120,-24.69508934,2289,-32.43095779,2619,-40.30150604,2842,-48.25376892,2824,-56.19968033,3208,-64.27308655,3636,-72.47172546,3768,-80.70602417,4222,-89.05408478,4248,-97.40828705,3890,-105.6744537,5358,-114.2608032,4817,-122.7407074,4552,-131.164032,5174,-139.7154388,5797,-148.3805389,5939,-157.0698395,6021,-165.7728424,6443,-174.5435944,7690,-183.491272,7693,-192.4393311,8712,-201.511795,10516,-210.7724457,10744,-220.0545502,12936,-229.5223236,13105,-239.003067,15813,-248.6716614,16251,-258.3675842,18011,-268.1663208,19566,-278.0478821,22613,-288.0741577,23396,-298.134491,27568,-308.3588867,27407,-318.5774536,32616,-328.9700012,35859,-339.4573364,36876,-349.9726562,45895,-360.7067566,44851,-371.4178467,53997,-382.3145447,57158,-393.2681274,61217,-404.2903137,68606,-415.4264526,76356,-426.6696167,81931,-437.9832458,87930,-449.3675537,97591,-460.8560791,114097,-472.500885,117803,-484.1776428,137836,-496.0114746,148227,-507.9179688,159341,-519.8967896,176819,-531.9796753,193853,-544.154541,214149,-556.4289551,241235,-568.8225098,256556,-581.2775879,280275,-593.821106,324964,-606.5125732,335330,-619.2354736,379718,-632.0826416,426779,-645.0466919,462254,-658.0905762,502797,-671.2185059,555676,-684.4464722,610469,-697.7684326,686507,-711.2078247,740710,-724.7232056,789280,-738.302063,904632,-752.017334,969430,-765.8018188,1119354,-779.7301025,1183681,-793.7142334,1307886,-807.7981567,1474982,-822.0023193,1564930
,148,0,0,0,0,0,2,-0.6931471825,2460,-8.501063347,1694,-15.93591118,2158,-23.61284828,2373,-31.384758,2662,-39.27159119,2887,-47.23956299,2839,-55.1907692,3071,-63.22052765,3514,-71.38504028,4471,-79.79040527,3765,-88.02391052,4230,-96.37387085,4104,-104.6935883,5058,-113.2223129,4675,-121.6722946,4889,-130.167038,4946,-138.6733704,5718,-147.3247375,5922,-156.0111694,6320,-164.7626495,6116,-173.481308,7782,-182.4408722,7920,-191.4180145,8914,-200.5133972,10471,-209.7697601,10844,-219.0611267,12934,-228.5287476,12317,-237.9474792,16299,-247.6463318,16555,-257.3607788,18181,-267.1689148,18990,-277.0205688,22665,-287.0491333,23207,-297.1013489,27379,-307.3188782,28259,-317.5680542,32293,-327.9506531,35909,-338.4393921,36481,-348.9439392,46131,-359.6831665,45306,-370.4043579,52173,-381.2666931,57699,-392.2296753,61365,-403.2542725,68859,-414.3940735,77017,-425.6458435,82337,-436.9644165,86306,-448.3300781,97969,-459.8224792,117959,-471.5005798,114059,-483.14505,137173,-494.9740601,150151,-506.8934631,159587,-518.8737793,177359,-530.9597168,190819,-543.1187744,218799,-555.4146729,237765,-567.7937012,257416,-580.2521362,280585,-592.7967529,322997,-605.4821777,337722,-618.2121582,381373,-631.0637207,426206,-644.0264282,458367,-657.0618286,501381,-670.1869507,557045,-683.4173584,609767,-696.7382202,684827,-710.1751709,744980,-723.6962891,787892,-737.2733765,905225,-750.9893188,973600,-764.7780762,1115951,-778.7033081,1189231,-792.6921387,1307408,-806.7756958,1466604,-820.9741821,1567642
,152,0,0,0,0,0,0,0,1824,-7.508787155,1785,-14.99596119,1926,-22.55916214,2364,-30.32727242,2503,-38.15251923,2879,-46.11771774,2900,-54.09018326,3294,-62.19004059,3508,-70.35284424,4066,-78.66326141,3942,-86.94270325,4274,-95.30300903,3955,-103.5857468,5532,-112.2040482,4467,-120.6085205,4679,-129.0593567,5433,-137.6596069,5763,-146.3188171,5859,-154.9945526,5969,-163.6888885,5971,-172.3835602,8310,-181.4087677,7439,-190.3232574,9272,-199.4580078,10432,-208.7106476,11015,-218.0176544,12429,-227.4454346,13192,-236.9328003,16026,-246.6147614,16220,-256.3087769,17934,-266.103241,20065,-276.0099792,21510,-285.9862671,23217,-296.0389099,28334,-306.290741,27226,-316.502655,32281,-326.8848877,36930,-337.4016724,36184,-347.8980408,45300,-358.6191101,46306,-369.3621521,51197,-380.2055969,58299,-391.1789246,60590,-402.1907959,71362,-413.3663025,76021,-424.605072,81195,-435.909668,87286,-447.2866211,97633,-458.7756042,115651,-470.4339294,118631,-482.1177063,134567,-493.9275208,151570,-505.8563232,158755,-517.8314209,175163,-529.9049072,191438,-542.0671997,218923,-554.3636475,239326,-566.7492065,253986,-579.1942139,284616,-591.7531128,319195,-604.4266968,336634,-617.1534424,381637,-630.0056763,431263,-642.9801636,458589,-656.0160522,500854,-669.1401367,555994,-682.3686523,607631,-695.6859741,685901,-709.1244507,750381,-722.652771,786996,-736.2287598,900162,-749.9390869,972701,-763.7269287,1119626,-777.6554565,1188898,-791.6439819,1309140,-805.7288818,1470112,-819.9297485,1563008
,156,0,0,0,0,0,0,0,635,-6.453625202,1575,-13.81563568,2103,-21.46675491,2440,-29.2665081,2424,-37.05968094,2876,-45.02383804,2930,-53.00659561,3371,-61.12955856,3567,-69.30903625,3931,-77.58568573,4082,-85.90002441,4272,-94.25986481,3945,-102.5400696,5075,-111.0721512,4512,-119.4866486,4941,-127.9919739,5449,-136.5951538,5722,-145.2472229,5672,-153.8905182,6117,-162.6093445,6669,-171.414566,7463,-180.3322754,7118,-189.202652,9846,-198.3974762,10075,-207.6152954,11197,-216.9386902,12568,-226.377594,13012,-235.8512268,16143,-245.5404663,16648,-255.2605133,17746,-265.0444336,20142,-274.9549866,20875,-284.9013062,23676,-294.9735107,26950,-305.1752625,28589,-315.4360352,32693,-325.8309631,36603,-336.3388367,35725,-346.8224487,45226,-357.5418701,47289,-368.3059082,50302,-379.1317139,57733,-390.0953064,60740,-401.1096497,70922,-412.2789917,77481,-423.5367737,80477,-434.832489,87812,-446.2154541,99062,-457.7189636,112992,-469.3540344,120162,-481.0506287,133820,-492.8548889,151053,-504.7802734,160063,-516.7636108,175221,-528.8374023,192292,-541.0041504,217644,-553.2947388,238847,-565.6783447,253240,-578.1204224,284689,-590.6795654,323642,-603.3669434,335969,-616.0917358,378654,-628.9360962,431228,-641.9104614,456874,-654.942627,503765,-668.0725098,555531,-681.3001709,601582,-694.6074829,690242,-708.0523071,748855,-721.5786133,792901,-735.1620483,895487,-748.8671875,970044,-762.6522827,1122545,-776.583374,1193823,-790.5760498,1306049,-804.6585693,1465951,-818.8565674,1568618
